date,ticker,action,shares,price,value,fee,regime,reason
2020-02-19,CVS,SELL,4.591732195771017e-109,59.077911376953125,2.712699477284625e-107,5.42539895456925e-110,normal,FULL_LIQ_RANK_330
2020-02-19,HBAN,BUY,4427.262782206337,10.584352493286133,46859.70986727854,70.28956480091782,normal,REBALANCE_TOP10
2020-02-19,MKTX,BUY,2.2632142506052115e-14,321.00628662109375,7.2650600241472044e-12,1.0897590036220807e-14,normal,REBALANCE_TOP10
2020-02-19,PM,BUY,1.2458483728266785e-29,64.7417221069336,8.065836914092022e-28,1.2098755371138033e-30,normal,REBALANCE_TOP10
2020-02-19,ELV,BUY,3.194301309876233e-46,280.33917236328125,8.954877854896484e-44,1.3432316782344726e-46,normal,RANK_JUMP_29_LARGE
2020-02-20,PSA,SELL,138.41608540880583,172.6441650390625,23896.729493378843,47.793458986757685,normal,HALF_LIQ_RANK_16
2020-02-20,MAA,SELL,3913.435063943581,119.6119613647461,468093.64367186226,936.1872873437245,normal,HALF_LIQ_RANK_17
2020-02-20,ELV,SELL,3.194301309876233e-46,271.0086364746094,8.656832424786166e-44,1.7313664849572333e-46,normal,FULL_LIQ_RANK_291
2020-02-20,HBAN,BUY,45960.00661507454,10.667339324951172,490270.9859400006,735.4064789100009,normal,REBALANCE_TOP10
2020-02-21,CBOE,SELL,6883.417606125671,112.90589141845703,777178.4008251205,1554.356801650241,normal,FULL_LIQ_RANK_41
2020-02-21,MAA,SELL,1956.7175319717905,119.6686782836914,234157.80082559085,468.31560165118174,normal,HALF_LIQ_RANK_16
2020-02-21,MKTX,BUY,2606.921625364425,319.51251220703125,832944.0776470245,1249.4161164705367,normal,REBALANCE_TOP10
2020-02-21,YUM,BUY,1890.1825493770598,92.50839233398438,174857.74886062383,262.2866232909358,normal,REBALANCE_TOP10
2020-02-24,PSA,SELL,69.20804270440291,175.81936645507812,12168.114221884112,24.336228443768224,normal,HALF_LIQ_RANK_16
2020-02-24,MAA,SELL,978.3587659858953,118.16239166259766,115605.21169296108,231.21042338592216,normal,HALF_LIQ_RANK_17
2020-02-24,MCHP,BUY,2858.94300987803,44.53631591796875,127326.78907939639,190.99018361909458,normal,REBALANCE_TOP10
2020-02-25,PSA,SELL,69.20804270440291,171.47962951660156,11867.769522520151,23.735539045040305,normal,FULL_LIQ_RANK_20
2020-02-25,MAA,SELL,489.17938299294764,115.8624496459961,56677.52162987983,113.35504325975967,normal,HALF_LIQ_RANK_16
2020-02-25,FITB,BUY,3202.8799219432,21.326351165771484,68305.74195715944,102.45861293573915,normal,REBALANCE_TOP10
2020-02-25,YUM,BUY,1.6598392280203012e-13,87.53932189941406,1.4530120048294409e-11,2.1795180072441614e-14,normal,REBALANCE_TOP10
2020-02-25,PM,BUY,2.5761207612697116e-29,62.62002182006836,1.6131673828184044e-27,2.4197510742276067e-30,normal,REBALANCE_TOP10
2020-02-25,EXR,BUY,2.0996169569416344e-45,85.30010986328125,1.7909755709792967e-43,2.686463356468945e-46,normal,REBALANCE_TOP10
2020-02-25,AMT,BUY,9.532635600184348e-62,208.5868377685547,1.9883823154424016e-59,2.9825734731636024e-62,normal,RANK_JUMP_98_LARGE
2020-02-25,BSX,BUY,5.5313150508688355e-77,39.90999984741211,2.2075478283616352e-75,3.311321742542453e-78,normal,RANK_JUMP_30_LARGE
2020-02-25,RCL,BUY,2.8126103285859897e-93,87.13864135742188,2.4508704270083505e-91,3.676305640512526e-94,normal,RANK_JUMP_23_SMALL
2020-02-25,ATI,BUY,1.4636970178070554e-108,18.59000015258789,2.72101277843756e-107,4.08151916765634e-110,normal,RANK_JUMP_16_SMALL
2020-02-26,MAA,SELL,244.58969149647382,115.25511932373047,28190.214078780515,56.38042815756103,normal,HALF_LIQ_RANK_17
2020-02-26,AMT,SELL,9.532635600184348e-62,205.646240234375,1.9603506707022659e-59,3.920701341404532e-62,normal,FULL_LIQ_RANK_219
2020-02-26,BSX,SELL,5.5313150508688355e-77,39.38999938964844,2.1787849647767665e-75,4.357569929553533e-78,normal,FULL_LIQ_RANK_333
2020-02-26,RCL,SELL,2.8126103285859897e-93,80.12275695800781,2.2535409377487773e-91,4.507081875497555e-94,normal,FULL_LIQ_RANK_343
2020-02-26,ATI,SELL,1.4636970178070554e-108,18.200000762939453,2.663928684080061e-107,5.327857368160122e-110,normal,FULL_LIQ_RANK_378
2020-02-26,FANG,BUY,569.3575632323975,49.33928680419922,28091.696106463256,42.13754415969488,normal,REBALANCE_TOP10
2020-02-26,YUM,BUY,4.168749543547989e-14,87.13716125488281,3.6325300120736022e-12,5.4487950181104034e-15,normal,REBALANCE_TOP10
2020-02-26,PM,BUY,6.346963762958735e-30,63.54090881347656,4.032918457046011e-28,6.049377685569017e-31,normal,REBALANCE_TOP10
2020-02-26,SCHW,BUY,1.1745584076550065e-45,38.12018966674805,4.477438927448242e-44,6.716158391172363e-47,normal,RANK_JUMP_21_SMALL
2020-02-26,MUR,BUY,3.236860725234494e-61,15.357336044311523,4.970955788606004e-60,7.456433682909006e-63,normal,RANK_JUMP_64_LARGE
2020-02-26,XYZ,BUY,7.205731603062881e-78,76.58999633789062,5.518869570904088e-76,8.278304356356132e-79,normal,RANK_JUMP_35_LARGE
2020-02-26,VMC,BUY,5.31549947597698e-94,115.2699966430664,6.127176067520876e-92,9.190764101281315e-95,normal,RANK_JUMP_25_LARGE
2020-02-27,MAA,SELL,122.29484574823691,108.67928314208984,13290.916167890842,26.581832335781684,normal,HALF_LIQ_RANK_18
2020-02-27,TTD,SELL,26157.816643111964,25.000999450683594,653971.5595255244,1307.9431190510488,normal,FULL_LIQ_RANK_19
2020-02-27,SCHW,SELL,1.1745584076550065e-45,38.571163177490234,4.530408400315435e-44,9.06081680063087e-47,normal,FULL_LIQ_RANK_41
2020-02-27,MUR,SELL,3.236860725234494e-61,14.517289161682129,4.6990443124321275e-60,9.398088624864256e-63,normal,FULL_LIQ_RANK_115
2020-02-27,XYZ,SELL,7.205731603062881e-78,79.30999755859375,5.714865558467989e-76,1.1429731116935977e-78,normal,FULL_LIQ_RANK_224
2020-02-27,VMC,SELL,5.31549947597698e-94,113.07927703857422,6.010728378423969e-92,1.2021456756847938e-94,normal,FULL_LIQ_RANK_238
2020-02-27,CI,BUY,3995.878472108302,166.4040985107422,664930.5549096639,997.3958323644958,normal,REBALANCE_TOP10
2020-02-27,FANG,BUY,2.5009206811574963e-12,46.47926712036133,1.1624096038635527e-10,1.743614405795329e-13,normal,REBALANCE_TOP10
2020-02-27,YUM,BUY,1.5582296871923527e-28,82.82051849365234,1.2905339062547235e-26,1.9358008593820853e-29,normal,REBALANCE_TOP10
2020-02-27,PM,BUY,2.341214993103028e-44,61.198158264160156,1.4327804567834374e-42,2.149170685175156e-45,normal,REBALANCE_TOP10
2020-02-27,MAR,BUY,1.3813197529630277e-60,115.15840911865234,1.5907058523539212e-58,2.386058778530882e-61,normal,RANK_JUMP_119_LARGE
2020-02-27,KDP,BUY,7.241092781371744e-76,24.38911247253418,1.7660382626893081e-74,2.6490573940339623e-77,normal,RANK_JUMP_103_LARGE
2020-02-27,NYT,BUY,5.592649406493972e-92,35.05845260620117,1.9606963416066804e-90,2.9410445124100207e-93,normal,RANK_JUMP_80_LARGE
2020-02-27,FISV,BUY,2.005537317476327e-108,108.54000091552734,2.176810222750048e-106,3.265215334125072e-109,normal,RANK_JUMP_140_LARGE
2020-02-27,POOL,BUY,1.1945164360375833e-124,202.31993103027344,2.416744829536519e-122,3.6251172443047785e-125,normal,RANK_JUMP_53_LARGE
2020-02-27,CNP,BUY,1.2993317694527194e-139,20.650043487548828,2.6831257543952424e-138,4.0246886315928637e-141,normal,RANK_JUMP_18_SMALL
2020-02-27,MGM,BUY,1.177071955538455e-155,25.30744171142578,2.978867990494341e-154,4.4683019857415115e-157,normal,RANK_JUMP_24_SMALL
2020-02-28,MAA,SELL,61.147422874118455,104.6786880493164,6400.83200405948,12.80166400811896,normal,HALF_LIQ_RANK_18
2020-02-28,MAR,SELL,1.3813197529630277e-60,119.35507202148438,1.6486751859960116e-58,3.297350371992023e-61,normal,FULL_LIQ_RANK_30
2020-02-28,KDP,SELL,7.241092781371744e-76,24.078205108642578,1.7435251720058002e-74,3.487050344011601e-77,normal,FULL_LIQ_RANK_199
2020-02-28,NYT,SELL,5.592649406493972e-92,35.417724609375,1.9807891651598805e-90,3.961578330319761e-93,normal,FULL_LIQ_RANK_205
2020-02-28,FISV,SELL,2.005537317476327e-108,109.36000061035156,2.1932556226329396e-106,4.386511245265879e-109,normal,FULL_LIQ_RANK_207
2020-02-28,POOL,SELL,1.1945164360375833e-124,197.2430419921875,2.356100555537192e-122,4.712201111074384e-125,normal,FULL_LIQ_RANK_312
2020-02-28,CNP,SELL,1.2993317694527194e-139,19.67566680908203,2.5565218970206698e-138,5.11304379404134e-141,normal,FULL_LIQ_RANK_365
2020-02-28,MGM,SELL,1.177071955538455e-155,24.355436325073242,2.8668101063146285e-154,5.733620212629257e-157,normal,FULL_LIQ_RANK_411
2020-02-28,FANG,BUY,131.65462224940964,48.44845199584961,6378.462646082237,9.567693969123356,normal,REBALANCE_TOP10
2020-02-28,YUM,BUY,1.1385240584578457e-14,79.7640151977539,9.081325030184006e-13,1.3621987545276009e-15,normal,REBALANCE_TOP10
2020-02-28,PM,BUY,1.6716311096428678e-30,60.31412124633789,1.0082296142615028e-28,1.5123444213922542e-31,normal,REBALANCE_TOP10
2020-02-28,MPC,BUY,2.8318797963406707e-46,39.52709197998047,1.1193597318620605e-44,1.6790395977930907e-47,normal,RANK_JUMP_34_LARGE
2020-02-28,ECL,BUY,7.342514463452181e-63,169.25250244140625,1.242738947151501e-60,1.8641084207272515e-63,normal,RANK_JUMP_23_SMALL
2020-02-28,BX,BUY,3.154919460205593e-78,43.73225402832031,1.379717392726022e-76,2.069576089089033e-79,normal,RANK_JUMP_49_LARGE
2020-02-28,D,BUY,2.5438807566407074e-94,60.21485137939453,1.531794016880219e-92,2.2976910253203287e-95,normal,RANK_JUMP_21_SMALL
2020-03-02,MAA,SELL,30.573711437059227,109.65105438232422,3352.439695454469,6.704879390908938,normal,HALF_LIQ_RANK_18
2020-03-02,MPC,SELL,2.8318797963406707e-46,39.785499572753906,1.1266775242740218e-44,2.253355048548044e-47,normal,FULL_LIQ_RANK_301
2020-03-02,ECL,SELL,7.342514463452181e-63,179.3542022705078,1.3169108242521315e-60,2.633821648504263e-63,normal,FULL_LIQ_RANK_323
2020-03-02,BX,SELL,3.154919460205593e-78,45.511112213134766,1.435838935768193e-76,2.8716778715363864e-79,normal,FULL_LIQ_RANK_340
2020-03-02,D,SELL,2.5438807566407074e-94,64.83611297607422,1.649353401352181e-92,3.298706802704362e-95,normal,FULL_LIQ_RANK_425
2020-03-02,FANG,BUY,68.38270874179554,48.85334014892578,3340.7237304678583,5.011085595701788,normal,REBALANCE_TOP10
2020-03-03,MAA,SELL,15.286855718529614,111.16544342041016,1699.3700944541772,3.3987401889083544,normal,HALF_LIQ_RANK_18
2020-03-03,FANG,BUY,34.87684686519267,48.554595947265625,1693.4312074540876,2.5401468111811316,normal,REBALANCE_TOP10
2020-03-03,YUM,BUY,2.782096291101232e-15,81.60505676269531,2.2703312575460014e-13,3.405496886319002e-16,normal,REBALANCE_TOP10
2020-03-03,PM,BUY,4.097498321801082e-31,61.514949798583984,2.520574035653757e-29,3.7808610534806354e-32,normal,REBALANCE_TOP10
2020-03-03,LHX,BUY,1.5874750650327944e-47,176.27989196777344,2.798399329655151e-45,4.197598994482727e-48,normal,RANK_JUMP_53_LARGE
2020-03-03,IFF,BUY,2.983528260478992e-63,104.13333129882812,3.1068473678787524e-61,4.660271051818129e-64,normal,RANK_JUMP_31_LARGE
2020-03-05,MAA,SELL,7.643427859264807,117.23917388916016,896.1091679015979,1.7922183358031958,normal,HALF_LIQ_RANK_18
2020-03-05,LHX,SELL,1.5874750650327944e-47,177.95677185058594,2.825019379665351e-45,5.650038759330703e-48,normal,FULL_LIQ_RANK_74
2020-03-05,IFF,SELL,2.983528260478992e-63,106.27883911132812,3.170859199795475e-61,6.34171839959095e-64,normal,FULL_LIQ_RANK_260
2020-03-05,FANG,BUY,19.512815345406548,45.763641357421875,892.9774833407834,1.339466225011175,normal,REBALANCE_TOP10
2020-03-05,YUM,BUY,1.3970152934794474e-15,81.2564926147461,1.1351656287730007e-13,1.702748443159501e-16,normal,REBALANCE_TOP10
2020-03-05,PM,BUY,1.9470816113521057e-31,64.72697448730469,1.2602870178268785e-29,1.8904305267403177e-32,normal,REBALANCE_TOP10
2020-03-10,MAA,SELL,3.8217139296324034,113.4329605102539,433.5083252614797,0.8670166505229594,normal,HALF_LIQ_RANK_18
2020-03-10,FITB,BUY,28.470330896681087,15.173456192016602,431.9933186330072,0.6479899779495109,normal,REBALANCE_TOP10
2020-03-11,MAA,SELL,1.9108569648162017,108.42013549804688,207.17537104275917,0.41435074208551836,normal,HALF_LIQ_RANK_18
2020-03-11,FITB,BUY,14.838797583813623,13.912942886352539,206.451343285745,0.3096770149286175,normal,REBALANCE_TOP10
2020-03-11,FANG,BUY,1.3777641509792724e-15,20.59796714782715,2.8379140719325017e-14,4.2568711078987527e-17,normal,REBALANCE_TOP10
2020-03-11,YUM,BUY,4.353982118962894e-32,72.36404418945312,3.150717544567196e-30,4.726076316850794e-33,normal,REBALANCE_TOP10
2020-03-11,PM,BUY,5.94709697247989e-48,58.818599700927734,3.497999162068939e-46,5.2469987431034085e-49,normal,REBALANCE_TOP10
2020-03-13,MAA,SELL,0.9554284824081009,102.03864288330078,97.49062571697422,0.19498125143394845,normal,HALF_LIQ_RANK_18
2020-03-13,FITB,BUY,6.994584114396265,13.88930606842041,97.14991958616103,0.14572487937924156,normal,REBALANCE_TOP10
2020-03-19,MAA,SELL,0.4777142412040504,80.5538330078125,38.48171321140494,0.07696342642280987,normal,HALF_LIQ_RANK_18
2020-03-19,FITB,BUY,3.724175291623183,10.29683780670166,38.347228941569774,0.057520843412354666,normal,REBALANCE_TOP10
2020-03-20,MAA,SELL,0.2388571206020252,70.86016845703125,16.925455803020935,0.03385091160604187,normal,HALF_LIQ_RANK_18
2020-03-20,FITB,BUY,1.6583086528027298,10.170787811279297,16.866305433264994,0.02529945814989749,normal,REBALANCE_TOP10
2020-03-23,MAA,SELL,0.1194285603010126,68.56835174560547,8.189019531191086,0.016378039062382173,normal,HALF_LIQ_RANK_18
2020-03-23,FITB,BUY,0.8518236762990242,9.579917907714844,8.160400890792515,0.012240601336188772,normal,REBALANCE_TOP10
2020-03-23,VICI,BUY,2.0825471287746688e-16,8.516956329345703,1.7736962949578136e-15,2.6605444424367204e-18,normal,REBALANCE_TOP10
2020-03-23,HBAN,BUY,3.6625833518383255e-32,5.376528739929199,1.9691984653544976e-31,2.9537976980317464e-34,normal,REBALANCE_TOP10
2020-03-23,FANG,BUY,1.3651666534187454e-48,16.014524459838867,2.1862494762930868e-47,3.2793742144396303e-50,normal,REBALANCE_TOP10
2020-03-23,YUM,BUY,4.805172458533326e-65,50.51274490356445,2.4272245061552753e-63,3.640836759232913e-66,normal,REBALANCE_TOP10
2020-03-23,PM,BUY,5.991041831608755e-81,44.97983169555664,2.6947605326680117e-79,4.0421407990020176e-82,normal,REBALANCE_TOP10
2020-03-23,BBY,BUY,7.434893714443657e-97,40.239784240722656,2.991785189219178e-95,4.487677783828767e-98,normal,RANK_JUMP_15_SMALL
2020-03-26,MAA,SELL,0.0597142801505063,83.24247741699219,4.970764616900466,0.04970764616900466,crisis,HALF_LIQ_RANK_18
2020-03-26,BBY,SELL,7.434893714443657e-97,49.91670608520508,3.711254043186227e-95,3.711254043186227e-97,crisis,FULL_LIQ_RANK_165
2020-03-26,FITB,BUY,0.35778461810013545,13.6450834274292,4.882000963027243,0.039056007704217945,crisis,REBALANCE_TOP10
2020-03-27,MAA,SELL,0.02985714007525315,87.13777923583984,2.601684880490956,0.026016848804909558,crisis,HALF_LIQ_RANK_18
2020-03-27,FITB,BUY,0.18911971899483124,13.511157035827637,2.5552262219107598,0.02044180977528608,crisis,REBALANCE_TOP10
2020-03-27,VICI,BUY,3.7696220623646164e-17,11.687237739562988,4.4056469231157007e-16,3.52451753849256e-18,crisis,REBALANCE_TOP10
2020-03-30,MAA,SELL,0.02985714007525315,86.75715637207031,2.590320570331545,0.02590320570331545,crisis,FULL_LIQ_RANK_19
2020-03-30,EP,BUY,4.608813242016826,0.5519999861717224,2.544064845861339,0.02035251876689071,crisis,REBALANCE_TOP10
2021-02-11,META,SELL,1748.349574296164,268.51434326171875,469456.93773404,938.91387546808,normal,HALF_LIQ_RANK_16
2021-02-11,EP,BUY,292385.18277403235,1.600000023841858,467816.2994094577,701.7244491141865,normal,REBALANCE_TOP10
2021-02-11,CI,BUY,3.04759955502784e-13,190.70904541015625,5.8120480193177635e-11,8.718072028976645e-14,normal,REBALANCE_TOP10
2021-02-11,FANG,BUY,1.1760894193902831e-28,54.8654670715332,6.452669531273618e-27,9.679004296910427e-30,normal,REBALANCE_TOP10
2021-02-11,PM,BUY,1.068960641847e-44,67.0174560546875,7.163902283917187e-43,1.074585342587578e-45,normal,REBALANCE_TOP10
2021-02-11,VRTX,BUY,3.77839869917796e-61,210.5,7.953529261769606e-59,1.193029389265441e-61,normal,RANK_JUMP_30_LARGE
2021-02-11,DXCM,BUY,8.610620234686753e-77,102.55000305175781,8.830191313446541e-75,1.3245286970169811e-77,normal,RANK_JUMP_31_LARGE
2021-02-11,ZBRA,BUY,2.0854922540988264e-93,470.0799865722656,9.803481708033402e-91,1.4705222562050103e-93,normal,RANK_JUMP_43_LARGE
2021-02-12,META,SELL,874.174787148082,268.6235656738281,234823.94834587755,469.64789669175514,normal,HALF_LIQ_RANK_16
2021-02-12,DXCM,SELL,8.610620234686753e-77,103.13999938964844,8.880993657500863e-75,1.7761987315001725e-77,normal,FULL_LIQ_RANK_75
2021-02-12,ZBRA,SELL,2.0854922540988264e-93,477.739990234375,9.963230491070381e-91,1.9926460982140763e-93,normal,FULL_LIQ_RANK_266
2021-02-12,EP,BUY,135105.8293347896,1.7319999933242798,234003.2955059269,351.00494325889036,normal,REBALANCE_TOP10
2021-02-12,CI,BUY,1.5350664800425555e-13,189.309326171875,2.9060240096588818e-11,4.359036014488323e-14,normal,REBALANCE_TOP10
2021-02-12,FANG,BUY,5.765593841032607e-29,55.958412170410156,3.226334765636809e-27,4.8395021484552134e-30,normal,REBALANCE_TOP10
2021-02-12,PM,BUY,5.297636511419095e-45,67.6141357421875,3.5819511419585935e-43,5.37292671293789e-46,normal,REBALANCE_TOP10
2021-02-12,ENPH,BUY,1.925700807063439e-61,206.50999450683594,3.976764630884803e-59,5.965146946327205e-62,normal,RANK_JUMP_43_LARGE
2021-02-16,META,SELL,437.087393574041,272.06951904296875,118918.15694943412,237.83631389886824,normal,HALF_LIQ_RANK_16
2021-02-16,ENPH,SELL,1.925700807063439e-61,193.5,3.7262310616677545e-59,7.452462123335509e-62,normal,FULL_LIQ_RANK_418
2021-02-16,EP,BUY,71044.7050389211,1.6679999828338623,118502.56678535722,177.75385017803583,normal,REBALANCE_TOP10
2021-02-17,META,SELL,218.5436967870205,271.67230224609375,59372.2692475021,118.7445384950042,normal,HALF_LIQ_RANK_16
2021-02-17,EP,BUY,35814.03106461802,1.6519999504089355,59164.77754269305,88.74716631403957,normal,REBALANCE_TOP10
2021-02-17,CI,BUY,3.817556188712968e-14,190.3065643310547,7.2650600241472044e-12,1.0897590036220807e-14,normal,REBALANCE_TOP10
2021-02-17,FANG,BUY,1.4472614371729503e-29,55.731719970703125,8.065836914092022e-28,1.2098755371138033e-30,normal,REBALANCE_TOP10
2021-02-17,PM,BUY,1.3169158175330141e-45,67.99886322021484,8.954877854896484e-44,1.3432316782344726e-46,normal,REBALANCE_TOP10
2021-02-17,KHC,BUY,3.388044141207867e-61,29.34410285949707,9.941911577212008e-60,1.4912867365818012e-62,normal,RANK_JUMP_23_SMALL
2021-02-18,META,SELL,109.27184839351025,267.5212707519531,29232.54373964663,58.46508747929326,normal,HALF_LIQ_RANK_16
2021-02-18,KHC,SELL,3.388044141207867e-61,30.881851196289062,1.0462907501524033e-59,2.092581500304807e-62,normal,FULL_LIQ_RANK_309
2021-02-18,CI,BUY,154.8349138658625,188.13833618164062,29130.383077551007,43.69557461632651,normal,REBALANCE_TOP10
2021-02-18,FANG,BUY,6.888106563639557e-14,52.736263275146484,3.6325300120736022e-12,5.4487950181104034e-15,normal,REBALANCE_TOP10
2021-02-18,PM,BUY,5.950098982105273e-30,67.77901458740234,4.032918457046011e-28,6.049377685569017e-31,normal,REBALANCE_TOP10
2021-02-18,FIS,BUY,3.726333605232171e-46,120.15668487548828,4.477438927448242e-44,6.716158391172363e-47,normal,RANK_JUMP_31_LARGE
2021-02-18,CHD,BUY,6.313234310267468e-62,78.73865509033203,4.970955788606004e-60,7.456433682909006e-63,normal,RANK_JUMP_16_SMALL
2021-02-18,HUM,BUY,1.5271317701689826e-78,361.3879089355469,5.518869570904088e-76,8.278304356356132e-79,normal,RANK_JUMP_22_SMALL
2021-02-18,ELV,BUY,2.212821653629921e-94,276.8942565917969,6.127176067520876e-92,9.190764101281315e-95,normal,RANK_JUMP_30_LARGE
2021-02-19,META,SELL,54.63592419675513,259.74554443359375,14191.437876118718,28.382875752237435,normal,HALF_LIQ_RANK_17
2021-02-19,IDXX,SELL,1474.4889109998783,544.1300048828125,802313.6583420166,1604.6273166840333,normal,HALF_LIQ_RANK_16
2021-02-19,FIS,SELL,3.726333605232171e-46,117.23018646240234,4.368387833624834e-44,8.736775667249669e-47,normal,FULL_LIQ_RANK_170
2021-02-19,CHD,SELL,6.313234310267468e-62,76.75956726074219,4.8460113367180103e-60,9.692022673436021e-63,normal,FULL_LIQ_RANK_183
2021-02-19,HUM,SELL,1.5271317701689826e-78,360.0314025878906,5.49815393150467e-76,1.099630786300934e-78,normal,FULL_LIQ_RANK_192
2021-02-19,ELV,SELL,2.212821653629921e-94,275.6235046386719,6.099056593138201e-92,1.21981131862764e-94,normal,FULL_LIQ_RANK_265
2021-02-19,CI,BUY,1601.0053088706175,186.86669921875,299174.57750034763,448.76186625052145,normal,REBALANCE_TOP10
2021-02-19,FANG,BUY,9691.683700883535,53.084381103515625,514477.0311124323,771.7155466686485,normal,REBALANCE_TOP10
2021-02-19,FTNT,BUY,1.6902366518617264e-12,34.38600158691406,5.8120480193177635e-11,8.718072028976645e-14,normal,REBALANCE_TOP10
2021-02-19,GDDY,BUY,7.62636743260367e-29,84.61000061035156,6.452669531273618e-27,9.679004296910427e-30,normal,RANK_JUMP_320_LARGE
2021-02-19,GPN,BUY,3.853388481014242e-45,185.91175842285156,7.163902283917187e-43,1.074585342587578e-45,normal,RANK_JUMP_60_LARGE
2021-02-19,AIZ,BUY,7.024414909349485e-61,113.2269287109375,7.953529261769606e-59,1.193029389265441e-61,normal,RANK_JUMP_25_LARGE
2021-02-19,ABT,BUY,7.863154455928551e-77,112.29833221435547,8.830191313446541e-75,1.3245286970169811e-77,normal,RANK_JUMP_24_SMALL
2021-02-19,CHRW,BUY,1.2159610298362654e-92,80.62332153320312,9.803481708033402e-91,1.4705222562050103e-93,normal,RANK_JUMP_17_SMALL
2021-02-19,WY,BUY,3.8051691466708246e-108,28.603330612182617,1.088405111375024e-106,1.632607667062536e-109,normal,RANK_JUMP_83_LARGE
2021-02-19,AON,BUY,5.48092681537274e-125,220.4686279296875,1.2083724147682595e-122,1.8125586221523892e-125,normal,RANK_JUMP_16_SMALL
2021-02-19,IP,BUY,3.5901606462249823e-140,37.367767333984375,1.3415628771976212e-138,2.0123443157964318e-141,normal,RANK_JUMP_16_SMALL
2021-02-22,META,SELL,27.317962098377564,258.52410888671875,7062.351808084217,14.124703616168434,normal,HALF_LIQ_RANK_17
2021-02-22,IDXX,SELL,737.2444554999391,536.9099731445312,395833.90080342686,791.6678016068537,normal,HALF_LIQ_RANK_16
2021-02-22,GDDY,SELL,7.62636743260367e-29,82.19000244140625,6.268111579047567e-27,1.2536223158095134e-29,normal,FULL_LIQ_RANK_83
2021-02-22,GPN,SELL,3.853388481014242e-45,187.7117156982422,7.233261630230267e-43,1.4466523260460533e-45,normal,FULL_LIQ_RANK_138
2021-02-22,AIZ,SELL,7.024414909349485e-61,116.51419830322266,8.184440717120597e-59,1.6368881434241195e-61,normal,FULL_LIQ_RANK_166
2021-02-22,ABT,SELL,7.863154455928551e-77,111.85114288330078,8.795028125635276e-75,1.759005625127055e-77,normal,FULL_LIQ_RANK_223
2021-02-22,CHRW,SELL,1.2159610298362654e-92,79.77072143554688,9.699808858754943e-91,1.939961771750989e-93,normal,FULL_LIQ_RANK_254
2021-02-22,WY,SELL,3.8051691466708246e-108,29.00388526916504,1.1036468935980723e-106,2.2072937871961444e-109,normal,FULL_LIQ_RANK_277
2021-02-22,AON,SELL,5.48092681537274e-125,220.83547973632812,1.210383102672544e-122,2.420766205345088e-125,normal,FULL_LIQ_RANK_354
2021-02-22,IP,SELL,3.5901606462249823e-140,37.71128845214844,1.3538958371934194e-138,2.7077916743868387e-141,normal,FULL_LIQ_RANK_385
2021-02-22,FANG,BUY,7250.2868130064935,55.37549591064453,401488.22776464105,602.2323416469616,normal,REBALANCE_TOP10
2021-02-23,META,SELL,13.658981049188782,264.0157470703125,3606.1860859208173,7.2123721718416345,normal,HALF_LIQ_RANK_17
2021-02-23,FTNT,BUY,106.46392032182115,33.75400161743164,3593.5833387408643,5.390375008111296,normal,REBALANCE_TOP10
2021-02-24,META,SELL,6.829490524594391,262.4765319824219,1792.5809881023467,3.5851619762046933,normal,HALF_LIQ_RANK_17
2021-02-24,FTNT,BUY,52.585112964613835,33.970001220703125,1786.3163515987437,2.6794745273981158,normal,REBALANCE_TOP10
2021-02-24,TMO,BUY,5.037314550945184e-16,450.70269775390625,2.2703312575460014e-13,3.405496886319002e-16,normal,RANK_JUMP_39_LARGE
2021-02-24,AES,BUY,1.0878600539200768e-30,23.170021057128906,2.520574035653757e-29,3.7808610534806354e-32,normal,RANK_JUMP_25_LARGE
2021-02-25,FANG,SELL,17765.755070324234,55.90983963012695,993280.5168899427,1986.5610337798855,normal,FULL_LIQ_RANK_48
2021-02-25,CI,SELL,5751.7186948447825,191.51409912109375,1101535.2242411517,2203.0704484823036,normal,FULL_LIQ_RANK_20
2021-02-25,TMO,SELL,5.037314550945184e-16,445.58038330078125,2.2445285484167578e-13,4.489057096833515e-16,normal,FULL_LIQ_RANK_186
2021-02-25,AES,SELL,1.0878600539200768e-30,21.804645538330078,2.372040287103592e-29,4.744080574207184e-32,normal,FULL_LIQ_RANK_244
2021-02-25,FTNT,BUY,31419.9332816299,33.599998474121094,1055709.7103197512,1583.5645654796267,normal,REBALANCE_TOP10
2021-02-25,PM,BUY,15189.352762506738,67.92818450927734,1031785.1570280592,1547.6777355420888,normal,REBALANCE_TOP10
2021-02-25,EXR,BUY,1.0866427360633951e-12,106.97256469726562,1.1624096038635527e-10,1.743614405795329e-13,normal,REBALANCE_TOP10
2021-02-25,MTCH,BUY,8.757294869498535e-29,147.36672973632812,1.2905339062547235e-26,1.9358008593820853e-29,normal,RANK_JUMP_179_LARGE
2021-02-25,ETSY,BUY,7.251647148017384e-45,197.5800018310547,1.4327804567834374e-42,2.149170685175156e-45,normal,RANK_JUMP_101_LARGE
2021-02-25,NYT,BUY,3.220827475393847e-60,49.38811111450195,1.5907058523539212e-58,2.386058778530882e-61,normal,RANK_JUMP_34_LARGE
2021-02-25,DHR,BUY,9.287153085784677e-77,190.15927124023438,1.7660382626893081e-74,2.6490573940339623e-77,normal,RANK_JUMP_48_LARGE
